
 mi.net.adj.matrix.wt = 

             v1        v2 v3         v4         v5 v6         v7         v8
v130_t1       0
v133_t1       0
v151_t1       0
v170_t1       0
v176_t1       0
v277_t1       0
v349_t1       0
v421_t1       0
v466_t1       0

numValues: 204, numResults: 204, stopped: FALSE
returning status FALSE
evaluation # 163:
$centralNodeIdx
[1] 205

$time.trans.idx
[1] 1

result of evaluating expression:
        v205_t2
v205_t1       0
v66_t1        0
v145_t1       0
v155_t1       0
v161_t1       0
v167_t1       0
v214_t1       0
v225_t1       0
v265_t1       0
v328_t1       0
v374_t1       0
v380_t1       0
v415_t1       0
v463_t1       0
v532_t1       0
got results for task 163
accumulating result with tag 163
fired:
  [1] 1 1 0 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1
 [38] 1 1 1 1 0 1 1 1 0 0 1 1 0 0 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 0 0 1 1
 [75] 1 1 0 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1
[112] 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1
[149] 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1
[186] 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1
numValues: 1, numResults: 1, stopped: FALSE
returning status FALSE
nextElem.ixforeach called with redo FALSE
numValues: 1, numResults: 1, stopped: TRUE
calling combine function
evaluating call object to combine results:
  fun(accum, result.1)
numValues: 1, numResults: 1, stopped: TRUE
propagating accumulated result up to the next level from nextElem
[[1]]
        v205_t2
v205_t1       0
v66_t1        0
v145_t1       0
v155_t1       0
v161_t1       0
v167_t1       0
v214_t1       0
v225_t1       0
v265_t1       0
v328_t1       0
v374_t1       0
v380_t1       0
v415_t1       0
v463_t1       0
v532_t1       0

numValues: 205, numResults: 205, stopped: FALSE
returning status FALSE
evaluation # 164:
$centralNodeIdx
[1] 206

$time.trans.idx
[1] 1

result of evaluating expression:
        v206_t2
v206_t1       0
v19_t1        0
v23_t1        0
v31_t1        0
v32_t1        0
v55_t1        0
v60_t1        0
v65_t1        0
v74_t1        0
v121_t1       0
v132_t1       0
v173_t1       0
v377_t1       0
v420_t1       0
v451_t1       0
got results for task 164
accumulating result with tag 164
fired:
  [1] 1 1 0 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1
 [38] 1 1 1 1 0 1 1 1 0 0 1 1 0 0 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 0 0 1 1
 [75] 1 1 0 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1
[112] 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1
[149] 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1
[186] 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1
numValues: 1, numResults: 1, stopped: FALSE
returning status FALSE
nextElem.ixforeach called with redo FALSE
numValues: 1, numResults: 1, stopped: TRUE
calling combine function
evaluating call object to combine results:
  fun(accum, result.1)
numValues: 1, numResults: 1, stopped: TRUE
propagating accumulated result up to the next level from nextElem
[[1]]
        v206_t2
v206_t1       0
v19_t1        0
v23_t1        0
v31_t1        0
v32_t1        0
v55_t1        0
v60_t1        0
v65_t1        0
v74_t1        0
v121_t1       0
v132_t1       0
v173_t1       0
v377_t1       0
v420_t1       0
v451_t1       0

numValues: 206, numResults: 206, stopped: FALSE
returning status FALSE
evaluation # 165:
$centralNodeIdx
[1] 207

$time.trans.idx
[1] 1

result of evaluating expression:
        v207_t2
v207_t1       0
v11_t1        0
v12_t1        0
v225_t1       0
v280_t1       0
v290_t1       0
v310_t1       0
v334_t1       0
v336_t1       0
v437_t1       0
v495_t1       0
v501_t1       0
v520_t1       0
v529_t1       0
v532_t1       0
got results for task 165
accumulating result with tag 165
fired:
  [1] 1 1 0 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1
 [38] 1 1 1 1 0 1 1 1 0 0 1 1 0 0 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 0 0 1 1
 [75] 1 1 0 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1
[112] 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1
[149] 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1
[186] 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1
numValues: 1, numResults: 1, stopped: FALSE
returning status FALSE
nextElem.ixforeach called with redo FALSE
numValues: 1, numResults: 1, stopped: TRUE
calling combine function
evaluating call object to combine results:
  fun(accum, result.1)
numValues: 1, numResults: 1, stopped: TRUE
propagating accumulated result up to the next level from nextElem
[[1]]
        v207_t2
v207_t1       0
v11_t1        0
v12_t1        0
v225_t1       0
v280_t1       0
v290_t1       0
v310_t1       0
v334_t1       0
v336_t1       0
v437_t1       0
v495_t1       0
v501_t1       0
v520_t1       0
v529_t1       0
v532_t1       0

numValues: 207, numResults: 207, stopped: FALSE
returning status FALSE
nextElem.ixforeach called with redo TRUE
refiring iterator - fired was:
  [1] 1 1 0 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1
 [38] 1 1 1 1 0 1 1 1 0 0 1 1 0 0 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 0 0 1 1
 [75] 1 1 0 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1
[112] 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1
[149] 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1
[186] 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
fired is now:
  [1] 1 1 0 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1
 [38] 1 1 1 1 0 1 1 1 0 0 1 1 0 0 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 0 0 1 1
 [75] 1 1 0 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1
[112] 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1
[149] 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1
[186] 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0
numValues: 0, numResults: 0, stopped: TRUE
numValues: 0, numResults: 0, stopped: TRUE
propagating accumulated result up to the next level from nextElem
list()
numValues: 208, numResults: 208, stopped: FALSE
returning status FALSE
evaluation # 166:
$centralNodeIdx
[1] 209

$time.trans.idx
[1] 1

result of evaluating expression:
        v209_t2
v209_t1       0
v16_t1        0
v76_t1        0
v102_t1       0
v144_t1       0
v203_t1       0
v247_t1       0
v255_t1       0
v306_t1       0
v312_t1       0
v382_t1       1
v462_t1       0
v467_t1       0
v495_t1       0
v539_t1       0
got results for task 166
accumulating result with tag 166
fired:
  [1] 1 1 0 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1
 [38] 1 1 1 1 0 1 1 1 0 0 1 1 0 0 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 0 0 1 1
 [75] 1 1 0 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1
[112] 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1
[149] 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1
[186] 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1
numValues: 1, numResults: 1, stopped: FALSE
returning status FALSE
nextElem.ixforeach called with redo FALSE
numValues: 1, numResults: 1, stopped: TRUE
calling combine function
evaluating call object to combine results:
  fun(accum, result.1)
numValues: 1, numResults: 1, stopped: TRUE
propagating accumulated result up to the next level from nextElem
[[1]]
        v209_t2
v209_t1       0
v16_t1        0
v76_t1        0
v102_t1       0
v144_t1       0
v203_t1       0
v247_t1       0
v255_t1       0
v306_t1       0
v312_t1       0
v382_t1       1
v462_t1       0
v467_t1       0
v495_t1       0
v539_t1       0

numValues: 209, numResults: 209, stopped: FALSE
returning status FALSE
evaluation # 167:
$centralNodeIdx
[1] 210

$time.trans.idx
[1] 1

result of evaluating expression:
        v210_t2
v210_t1       0
v27_t1        0
v90_t1        0
v98_t1        0
v105_t1       0
v118_t1       0
v123_t1       0
v196_t1       0
v226_t1       0
v231_t1       1
v237_t1       0
v284_t1       0
v357_t1       0
v398_t1       0
v502_t1       0
got results for task 167
accumulating result with tag 167
fired:
  [1] 1 1 0 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1
 [38] 1 1 1 1 0 1 1 1 0 0 1 1 0 0 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 0 0 1 1
 [75] 1 1 0 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1
[112] 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1
[149] 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1
[186] 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1
numValues: 1, numResults: 1, stopped: FALSE
returning status FALSE
nextElem.ixforeach called with redo FALSE
numValues: 1, numResults: 1, stopped: TRUE
calling combine function
evaluating call object to combine results:
  fun(accum, result.1)
numValues: 1, numResults: 1, stopped: TRUE
propagating accumulated result up to the next level from nextElem
[[1]]
        v210_t2
v210_t1       0
v27_t1        0
v90_t1        0
v98_t1        0
v105_t1       0
v118_t1       0
v123_t1       0
v196_t1       0
v226_t1       0
v231_t1       1
v237_t1       0
v284_t1       0
v357_t1       0
v398_t1       0
v502_t1       0

numValues: 210, numResults: 210, stopped: FALSE
returning status FALSE
evaluation # 168:
$centralNodeIdx
[1] 211

$time.trans.idx
[1] 1

result of evaluating expression:
        v211_t2
v211_t1       0
v28_t1        0
v40_t1        0
v137_t1       0
v157_t1       0
v186_t1       0
v238_t1       0
v272_t1       0
v295_t1       0
v314_t1       0
v427_t1       0
v433_t1       0
v498_t1       0
v512_t1       0
v518_t1       0
got results for task 168
accumulating result with tag 168
fired:
  [1] 1 1 0 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1
 [38] 1 1 1 1 0 1 1 1 0 0 1 1 0 0 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 0 0 1 1
 [75] 1 1 0 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1
[112] 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1
[149] 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1
[186] 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1
numValues: 1, numResults: 1, stopped: FALSE
returning status FALSE
nextElem.ixforeach called with redo FALSE
numValues: 1, numResults: 1, stopped: TRUE
calling combine function
evaluating call object to combine results:
  fun(accum, result.1)
numValues: 1, numResults: 1, stopped: TRUE
propagating accumulated result up to the next level from nextElem
[[1]]
        v211_t2
v211_t1       0
v28_t1        0
v40_t1        0
v137_t1       0
v157_t1       0
v186_t1       0
v238_t1       0
v272_t1       0
v295_t1       0
v314_t1       0
v427_t1       0
v433_t1       0
v498_t1       0
v512_t1       0
v518_t1       0

numValues: 211, numResults: 211, stopped: FALSE
returning status FALSE
evaluation # 169:
$centralNodeIdx
[1] 212

$time.trans.idx
[1] 1

result of evaluating expression:
        v212_t2
v212_t1       0
v110_t1       0
v152_t1       0
v182_t1       0
v200_t1       0
v245_t1       0
v269_t1       0
v288_t1       0
v343_t1       0
v348_t1       0
v434_t1       0
v449_t1       0
v478_t1       0
v506_t1       0
v523_t1       0
got results for task 169
accumulating result with tag 169
fired:
  [1] 1 1 0 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1
 [38] 1 1 1 1 0 1 1 1 0 0 1 1 0 0 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 0 0 1 1
 [75] 1 1 0 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1
[112] 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1
[149] 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1
[186] 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1
numValues: 1, numResults: 1, stopped: FALSE
returning status FALSE
nextElem.ixforeach called with redo FALSE
numValues: 1, numResults: 1, stopped: TRUE
calling combine function
evaluating call object to combine results:
  fun(accum, result.1)
numValues: 1, numResults: 1, stopped: TRUE
propagating accumulated result up to the next level from nextElem
[[1]]
        v212_t2
v212_t1       0
v110_t1       0
v152_t1       0
v182_t1       0
v200_t1       0
v245_t1       0
v269_t1       0
v288_t1       0
v343_t1       0
v348_t1       0
v434_t1       0
v449_t1       0
v478_t1       0
v506_t1       0
v523_t1       0

numValues: 212, numResults: 212, stopped: FALSE
returning status FALSE
evaluation # 170:
$centralNodeIdx
[1] 213

$time.trans.idx
[1] 1

result of evaluating expression:
        v213_t2
v213_t1       0
v87_t1        0
v92_t1        0
v95_t1        0
v199_t1       0
v205_t1       0
v206_t1       0
v217_t1       0
v220_t1       0
v223_t1       0
v241_t1       0
v271_t1       0
v400_t1       0
v407_t1       0
v559_t1       0
got results for task 170
accumulating result with tag 170
fired:
  [1] 1 1 0 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1
 [38] 1 1 1 1 0 1 1 1 0 0 1 1 0 0 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 0 0 1 1
 [75] 1 1 0 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1
[112] 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1
[149] 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1
[186] 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1
numValues: 1, numResults: 1, stopped: FALSE
returning status FALSE
nextElem.ixforeach called with redo FALSE
numValues: 1, numResults: 1, stopped: TRUE
calling combine function
evaluating call object to combine results:
  fun(accum, result.1)
numValues: 1, numResults: 1, stopped: TRUE
propagating accumulated result up to the next level from nextElem
[[1]]
        v213_t2
v213_t1       0
v87_t1        0
v92_t1        0
v95_t1        0
v199_t1       0
v205_t1       0
v206_t1       0
v217_t1       0
v220_t1       0
v223_t1       0
v241_t1       0
v271_t1       0
v400_t1       0
v407_t1       0
v559_t1       0

numValues: 213, numResults: 213, stopped: FALSE
returning status FALSE
evaluation # 171:
$centralNodeIdx
[1] 214

$time.trans.idx
[1] 1

result of evaluating expression:
        v214_t2
v214_t1       0
v205_t1       0
v241_t1       0
v242_t1       0
v280_t1       0
v290_t1       0
v336_t1       0
v349_t1       0
v352_t1       0
v400_t1       0
v466_t1       0
v468_t1       0
v501_t1       0
v520_t1       0
v588_t1       0
got results for task 171
accumulating result with tag 171
fired:
  [1] 1 1 0 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1
 [38] 1 1 1 1 0 1 1 1 0 0 1 1 0 0 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 0 0 1 1
 [75] 1 1 0 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1
[112] 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1
[149] 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1
[186] 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1
numValues: 1, numResults: 1, stopped: FALSE
returning status FALSE
nextElem.ixforeach called with redo FALSE
numValues: 1, numResults: 1, stopped: TRUE
calling combine function
evaluating call object to combine results:
  fun(accum, result.1)
numValues: 1, numResults: 1, stopped: TRUE
propagating accumulated result up to the next level from nextElem
[[1]]
        v214_t2
v214_t1       0
v205_t1       0
v241_t1       0
v242_t1       0
v280_t1       0
v290_t1       0
v336_t1       0
v349_t1       0
v352_t1       0
v400_t1       0
v466_t1       0
v468_t1       0
v501_t1       0
v520_t1       0
v588_t1       0

numValues: 214, numResults: 214, stopped: FALSE
returning status FALSE
evaluation # 172:
$centralNodeIdx
[1] 215

$time.trans.idx
[1] 1

result of evaluating expression:
        v215_t2
v215_t1       0
v49_t1        0
v88_t1        0
v129_t1       0
v242_t1       0
v244_t1       0
v246_t1       0
v280_t1       0
v290_t1       0
v304_t1       1
v336_t1       0
v495_t1       0
v501_t1       0
v520_t1       0
v521_t1       0
got results for task 172
accumulating result with tag 172
fired:
  [1] 1 1 0 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1
 [38] 1 1 1 1 0 1 1 1 0 0 1 1 0 0 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 0 0 1 1
 [75] 1 1 0 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1
[112] 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1
[149] 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1
[186] 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1
numValues: 1, numResults: 1, stopped: FALSE
returning status FALSE
nextElem.ixforeach called with redo FALSE
numValues: 1, numResults: 1, stopped: TRUE
calling combine function
evaluating call object to combine results:
  fun(accum, result.1)
numValues: 1, numResults: 1, stopped: TRUE
propagating accumulated result up to the next level from nextElem
[[1]]
        v215_t2
v215_t1       0
v49_t1        0
v88_t1        0
v129_t1       0
v242_t1       0
v244_t1       0
v246_t1       0
v280_t1       0
v290_t1       0
v304_t1       1
v336_t1       0
v495_t1       0
v501_t1       0
v520_t1       0
v521_t1       0

numValues: 215, numResults: 215, stopped: FALSE
returning status FALSE
evaluation # 173:
$centralNodeIdx
[1] 216

$time.trans.idx
[1] 1

result of evaluating expression:
        v216_t2
v216_t1       0
v87_t1        0
v92_t1        0
v95_t1        0
v199_t1       0
v205_t1       0
v206_t1       0
v217_t1       0
v220_t1       0
v223_t1       0
v241_t1       0
v271_t1       0
v400_t1       0
v407_t1       0
v559_t1       0
got results for task 173
accumulating result with tag 173
fired:
  [1] 1 1 0 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1
 [38] 1 1 1 1 0 1 1 1 0 0 1 1 0 0 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 0 0 1 1
 [75] 1 1 0 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1
[112] 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1
[149] 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1
[186] 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1
numValues: 1, numResults: 1, stopped: FALSE
returning status FALSE
nextElem.ixforeach called with redo FALSE
numValues: 1, numResults: 1, stopped: TRUE
calling combine function
evaluating call object to combine results:
  fun(accum, result.1)
numValues: 1, numResults: 1, stopped: TRUE
propagating accumulated result up to the next level from nextElem
[[1]]
        v216_t2
v216_t1       0
v87_t1        0
v92_t1        0
v95_t1        0
v199_t1       0
v205_t1       0
v206_t1       0
v217_t1       0
v220_t1       0
v223_t1       0
v241_t1       0
v271_t1       0
v400_t1       0
v407_t1       0
v559_t1       0

numValues: 216, numResults: 216, stopped: FALSE
returning status FALSE
evaluation # 174:
$centralNodeIdx
[1] 217

$time.trans.idx
[1] 1

result of evaluating expression:
        v217_t2
v217_t1       0
v19_t1        0
v23_t1        0
v32_t1        0
v60_t1        0
v65_t1        0
v74_t1        0
v99_t1        0
v121_t1       0
v161_t1       0
v354_t1       0
v377_t1       0
v457_t1       0
v463_t1       0
v561_t1       0
got results for task 174
accumulating result with tag 174
fired:
  [1] 1 1 0 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1
 [38] 1 1 1 1 0 1 1 1 0 0 1 1 0 0 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 0 0 1 1
 [75] 1 1 0 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1
[112] 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1
[149] 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1
[186] 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
numValues: 1, numResults: 1, stopped: FALSE
returning status FALSE
nextElem.ixforeach called with redo FALSE
numValues: 1, numResults: 1, stopped: TRUE
calling combine function
evaluating call object to combine results:
  fun(accum, result.1)
numValues: 1, numResults: 1, stopped: TRUE
propagating accumulated result up to the next level from nextElem
[[1]]
        v217_t2
v217_t1       0
v19_t1        0
v23_t1        0
v32_t1        0
v60_t1        0
v65_t1        0
v74_t1        0
v99_t1        0
v121_t1       0
v161_t1       0
v354_t1       0
v377_t1       0
v457_t1       0
v463_t1       0
v561_t1       0

numValues: 217, numResults: 217, stopped: FALSE
returning status FALSE
evaluation # 175:
$centralNodeIdx
[1] 218

$time.trans.idx
[1] 1

result of evaluating expression:
        v218_t2
v218_t1       0
v80_t1        0
v152_t1       0
v186_t1       0
v195_t1       0
v211_t1       0
v238_t1       0
v243_t1       0
v251_t1       0
v314_t1       0
v349_t1       0
v427_t1       0
v433_t1       0
v466_t1       0
v588_t1       0
got results for task 175
accumulating result with tag 175
fired:
  [1] 1 1 0 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1
 [38] 1 1 1 1 0 1 1 1 0 0 1 1 0 0 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 0 0 1 1
 [75] 1 1 0 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1
[112] 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1
[149] 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1
[186] 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
numValues: 1, numResults: 1, stopped: FALSE
returning status FALSE
nextElem.ixforeach called with redo FALSE
numValues: 1, numResults: 1, stopped: TRUE
calling combine function
evaluating call object to combine results:
  fun(accum, result.1)
numValues: 1, numResults: 1, stopped: TRUE
propagating accumulated result up to the next level from nextElem
[[1]]
        v218_t2
v218_t1       0
v80_t1        0
v152_t1       0
v186_t1       0
v195_t1       0
v211_t1       0
v238_t1       0
v243_t1       0
v251_t1       0
v314_t1       0
v349_t1       0
v427_t1       0
v433_t1       0
v466_t1       0
v588_t1       0

numValues: 218, numResults: 218, stopped: FALSE
returning status FALSE
evaluation # 176:
$centralNodeIdx
[1] 219

$time.trans.idx
[1] 1

result of evaluating expression:
        v219_t2
v219_t1       0
v87_t1        0
v92_t1        0
v95_t1        0
v199_t1       0
v205_t1       0
v206_t1       0
v217_t1       0
v220_t1       0
v223_t1       0
v241_t1       0
v271_t1       0
v400_t1       0
v407_t1       0
v559_t1       0
got results for task 176
accumulating result with tag 176
fired:
  [1] 1 1 0 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1
