Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
10801	G1	G57	2	8	0	0	0.5
10802	G2	G57	2	8	0	0	0.5
10803	G3	G57	2	8	7e-04	0	0.5
10804	G4	G57	2	8	4e-04	0	0.5
10805	G5	G57	2	8	0	0	0.5
10806	G6	G57	2	8	0	0	0.5
10807	G7	G57	2	8	0.0012	0	0.5
10808	G8	G57	2	8	0.0026	0	0.5
10809	G9	G57	2	8	0	0	0.5
10810	G10	G57	2	8	3e-04	0	0.5
10811	G11	G57	2	8	0.0029	0	0.5
10812	G12	G57	2	8	5e-04	0	0.5
10813	G13	G57	2	8	0	0	0.5
10814	G14	G57	2	8	0	0	0.5
10815	G15	G57	2	8	1e-04	0	0.5
10816	G16	G57	2	8	0	0	0.5
10817	G17	G57	2	8	0.0018	0	0.5
10818	G18	G57	2	8	8e-04	0	0.5
10819	G19	G57	2	8	0.001	0	0.5
10820	G20	G57	2	8	2e-04	0	0.5
10821	G21	G57	2	8	0	0	0.5
10822	G22	G57	2	8	0.001	0	0.5
10823	G23	G57	2	8	0	0	0.5
10824	G24	G57	2	8	0	0	0.5
10825	G25	G57	2	8	0	0	0.5
10826	G26	G57	2	8	1e-04	0	0.5
10827	G27	G57	2	8	0	0	0.5
10828	G28	G57	2	8	0	0	0.5
10829	G29	G57	2	8	0	0	0.5
10830	G30	G57	2	8	5e-04	0	0.5
10831	G31	G57	2	8	4e-04	0	0.5
10832	G32	G57	2	8	0	0	0.5
10833	G33	G57	2	8	0	0	0.5
10834	G34	G57	2	8	3e-04	0	0.5
10835	G35	G57	2	8	6e-04	0	0.5
10836	G36	G57	2	8	0	0	0.5
10837	G37	G57	2	8	0	0	0.5
10838	G38	G57	2	8	0.0011	0	0.5
10839	G39	G57	2	8	0	0	0.5
10840	G40	G57	2	8	8e-04	0	0.5
10841	G41	G57	2	8	1e-04	0	0.5
10842	G42	G57	2	8	0	0	0.5
10843	G43	G57	2	8	0	0	0.5
10844	G44	G57	2	8	0	0	0.5
10845	G45	G57	2	8	0	0	0.5
10846	G46	G57	2	8	0	0	0.5
10847	G47	G57	2	8	5e-04	0	0.5
10848	G48	G57	2	8	0	0	0.5
10849	G49	G57	2	8	3e-04	0	0.5
10850	G50	G57	2	8	0	0	0.5
10851	G51	G57	2	8	0	0	0.5
10852	G52	G57	2	8	0	0	0.5
10853	G53	G57	2	8	0	0	0.5
10854	G54	G57	2	8	0.001	0	0.5
10855	G55	G57	2	8	2e-04	0	0.5
10856	G56	G57	2	8	0	0	0.5
10857	G57	G57	2	8	1	0.69097	0.5
10858	G58	G57	2	8	0	0	0.5
10859	G59	G57	2	8	1e-04	0	0.5
10860	G60	G57	2	8	9e-04	0	0.5
10861	G61	G57	2	8	1e-04	0	0.5
10862	G62	G57	2	8	3e-04	0	0.5
10863	G63	G57	2	8	0.001	0	0.5
10864	G64	G57	2	8	0	0	0.5
10865	G65	G57	2	8	2e-04	0	0.5
10866	G66	G57	2	8	0	0	0.5
10867	G67	G57	2	8	0.001	0	0.5
10868	G68	G57	2	8	0	0	0.5
10869	G69	G57	2	8	0	0	0.5
10870	G70	G57	2	8	5e-04	0	0.5
10871	G71	G57	2	8	0	0	0.5
10872	G72	G57	2	8	0	0	0.5
10873	G73	G57	2	8	3e-04	0	0.5
10874	G74	G57	2	8	0	0	0.5
10875	G75	G57	2	8	0	0	0.5
10876	G76	G57	2	8	0.0032	0	0.5
10877	G77	G57	2	8	0	0	0.5
10878	G78	G57	2	8	2e-04	0	0.5
10879	G79	G57	2	8	0	0	0.5
10880	G80	G57	2	8	1e-04	0	0.5
10881	G81	G57	2	8	0	0	0.5
10882	G82	G57	2	8	5e-04	0	0.5
10883	G83	G57	2	8	0	0	0.5
10884	G84	G57	2	8	0	0	0.5
10885	G85	G57	2	8	1e-04	0	0.5
10886	G86	G57	2	8	0	0	0.5
10887	G87	G57	2	8	0	0	0.5
10888	G88	G57	2	8	0	0	0.5
10889	G89	G57	2	8	0	0	0.5
10890	G90	G57	2	8	0	0	0.5
10891	G91	G57	2	8	0	0	0.5
10892	G92	G57	2	8	2e-04	0	0.5
10893	G93	G57	2	8	0	0	0.5
10894	G94	G57	2	8	0	0	0.5
10895	G95	G57	2	8	0	0	0.5
10896	G96	G57	2	8	0	0	0.5
10897	G97	G57	2	8	0	0	0.5
10898	G98	G57	2	8	5e-04	0	0.5
10899	G99	G57	2	8	0.0011	0	0.5
10900	G100	G57	2	8	0	0	0.5
10901	G1	G57	9	21	0.0018	0	0.5
10902	G2	G57	9	21	0.0951	0	0.5
10903	G3	G57	9	21	0	0	0.5
10904	G4	G57	9	21	0	0	0.5
10905	G5	G57	9	21	7e-04	0	0.5
10906	G6	G57	9	21	0	0	0.5
10907	G7	G57	9	21	0	0	0.5
10908	G8	G57	9	21	0	0	0.5
10909	G9	G57	9	21	0	0	0.5
10910	G10	G57	9	21	2e-04	0	0.5
10911	G11	G57	9	21	0	0	0.5
10912	G12	G57	9	21	2e-04	0	0.5
10913	G13	G57	9	21	0	0	0.5
10914	G14	G57	9	21	0.0017	0	0.5
10915	G15	G57	9	21	0.0018	0	0.5
10916	G16	G57	9	21	0	0	0.5
10917	G17	G57	9	21	7e-04	0	0.5
10918	G18	G57	9	21	1e-04	0	0.5
10919	G19	G57	9	21	0	0	0.5
10920	G20	G57	9	21	0	0	0.5
10921	G21	G57	9	21	0	0	0.5
10922	G22	G57	9	21	0.001	0	0.5
10923	G23	G57	9	21	0	0	0.5
10924	G24	G57	9	21	0	0	0.5
10925	G25	G57	9	21	0	0	0.5
10926	G26	G57	9	21	0	0	0.5
10927	G27	G57	9	21	0	0	0.5
10928	G28	G57	9	21	4e-04	0	0.5
10929	G29	G57	9	21	0	0	0.5
10930	G30	G57	9	21	0	0	0.5
10931	G31	G57	9	21	0	0	0.5
10932	G32	G57	9	21	0	0	0.5
10933	G33	G57	9	21	0	0	0.5
10934	G34	G57	9	21	0	0	0.5
10935	G35	G57	9	21	3e-04	0	0.5
10936	G36	G57	9	21	0	0	0.5
10937	G37	G57	9	21	0	0	0.5
10938	G38	G57	9	21	0	0	0.5
10939	G39	G57	9	21	1e-04	0	0.5
10940	G40	G57	9	21	0	0	0.5
10941	G41	G57	9	21	0	0	0.5
10942	G42	G57	9	21	0	0	0.5
10943	G43	G57	9	21	0	0	0.5
10944	G44	G57	9	21	0	0	0.5
10945	G45	G57	9	21	2e-04	0	0.5
10946	G46	G57	9	21	2e-04	0	0.5
10947	G47	G57	9	21	0	0	0.5
10948	G48	G57	9	21	0	0	0.5
10949	G49	G57	9	21	0	0	0.5
10950	G50	G57	9	21	0	0	0.5
10951	G51	G57	9	21	0	0	0.5
10952	G52	G57	9	21	0	0	0.5
10953	G53	G57	9	21	0	0	0.5
10954	G54	G57	9	21	4e-04	0	0.5
10955	G55	G57	9	21	0	0	0.5
10956	G56	G57	9	21	0	0	0.5
10957	G57	G57	9	21	1e-04	0	0.5
10958	G58	G57	9	21	6e-04	0	0.5
10959	G59	G57	9	21	0	0	0.5
10960	G60	G57	9	21	0.0013	0	0.5
10961	G61	G57	9	21	0	0	0.5
10962	G62	G57	9	21	0	0	0.5
10963	G63	G57	9	21	3e-04	0	0.5
10964	G64	G57	9	21	0	0	0.5
10965	G65	G57	9	21	0	0	0.5
10966	G66	G57	9	21	5e-04	0	0.5
10967	G67	G57	9	21	0	0	0.5
10968	G68	G57	9	21	0	0	0.5
10969	G69	G57	9	21	0	0	0.5
10970	G70	G57	9	21	0.0011	0	0.5
10971	G71	G57	9	21	0	0	0.5
10972	G72	G57	9	21	0	0	0.5
10973	G73	G57	9	21	5e-04	0	0.5
10974	G74	G57	9	21	0.0011	0	0.5
10975	G75	G57	9	21	5e-04	0	0.5
10976	G76	G57	9	21	0	0	0.5
10977	G77	G57	9	21	0	0	0.5
10978	G78	G57	9	21	0	0	0.5
10979	G79	G57	9	21	0	0	0.5
10980	G80	G57	9	21	5e-04	0	0.5
10981	G81	G57	9	21	0	0	0.5
10982	G82	G57	9	21	0	0	0.5
10983	G83	G57	9	21	1e-04	0	0.5
10984	G84	G57	9	21	0	0	0.5
10985	G85	G57	9	21	0.0371	0	0.5
10986	G86	G57	9	21	0	0	0.5
10987	G87	G57	9	21	0	0	0.5
10988	G88	G57	9	21	0	0	0.5
10989	G89	G57	9	21	0	0	0.5
10990	G90	G57	9	21	0	0	0.5
10991	G91	G57	9	21	3e-04	0	0.5
10992	G92	G57	9	21	0	0	0.5
10993	G93	G57	9	21	4e-04	0	0.5
10994	G94	G57	9	21	0	0	0.5
10995	G95	G57	9	21	0	0	0.5
10996	G96	G57	9	21	0	0	0.5
10997	G97	G57	9	21	0	0	0.5
10998	G98	G57	9	21	0	0	0.5
10999	G99	G57	9	21	0	0	0.5
11000	G100	G57	9	21	0	0	0.5
11001	G1	G58	2	21	0.004	0	0.5
11002	G2	G58	2	21	0.0187	0	0.5
11003	G3	G58	2	21	0.0039	0	0.5
11004	G4	G58	2	21	0.0011	0	0.5
11005	G5	G58	2	21	0.0251	0	0.5
11006	G6	G58	2	21	0.0025	0	0.5
11007	G7	G58	2	21	0.001	0	0.5
11008	G8	G58	2	21	0.0019	0	0.5
11009	G9	G58	2	21	0.002	0	0.5
11010	G10	G58	2	21	8e-04	0	0.5
11011	G11	G58	2	21	0.0379	0	0.5
11012	G12	G58	2	21	0.003	0	0.5
11013	G13	G58	2	21	0.0011	0	0.5
11014	G14	G58	2	21	0.0082	0	0.5
11015	G15	G58	2	21	0.0017	0	0.5
11016	G16	G58	2	21	0.001	0	0.5
11017	G17	G58	2	21	6e-04	0	0.5
11018	G18	G58	2	21	0.0015	0	0.5
11019	G19	G58	2	21	0.1939	0	0.5
11020	G20	G58	2	21	3e-04	0	0.5
11021	G21	G58	2	21	4e-04	0	0.5
11022	G22	G58	2	21	0.0155	0	0.5
11023	G23	G58	2	21	0.0026	0	0.5
11024	G24	G58	2	21	0.0046	0	0.5
11025	G25	G58	2	21	0.0035	0	0.5
11026	G26	G58	2	21	0.0016	0	0.5
11027	G27	G58	2	21	0	0	0.5
11028	G28	G58	2	21	0	0	0.5
11029	G29	G58	2	21	2e-04	0	0.5
11030	G30	G58	2	21	0.0019	0	0.5
11031	G31	G58	2	21	1e-04	0	0.5
11032	G32	G58	2	21	2e-04	0	0.5
11033	G33	G58	2	21	7e-04	0	0.5
11034	G34	G58	2	21	0.0025	0	0.5
11035	G35	G58	2	21	0.0051	0	0.5
11036	G36	G58	2	21	0.0038	0	0.5
11037	G37	G58	2	21	0.003	0	0.5
11038	G38	G58	2	21	6e-04	0	0.5
11039	G39	G58	2	21	0.3934	0	0.5
11040	G40	G58	2	21	6e-04	0	0.5
11041	G41	G58	2	21	9e-04	0	0.5
11042	G42	G58	2	21	0.0021	0	0.5
11043	G43	G58	2	21	0.0013	0	0.5
11044	G44	G58	2	21	6e-04	0	0.5
11045	G45	G58	2	21	0	0	0.5
11046	G46	G58	2	21	0.004	0	0.5
11047	G47	G58	2	21	0.0031	0	0.5
11048	G48	G58	2	21	8e-04	0	0.5
11049	G49	G58	2	21	6e-04	0	0.5
11050	G50	G58	2	21	5e-04	0	0.5
11051	G51	G58	2	21	0	0	0.5
11052	G52	G58	2	21	4e-04	0	0.5
11053	G53	G58	2	21	7e-04	0	0.5
11054	G54	G58	2	21	0	0	0.5
11055	G55	G58	2	21	0.001	0	0.5
11056	G56	G58	2	21	0.001	0	0.5
11057	G57	G58	2	21	4e-04	0	0.5
11058	G58	G58	2	21	1	0.6185	0.5
11059	G59	G58	2	21	4e-04	0	0.5
11060	G60	G58	2	21	0.0278	0	0.5
11061	G61	G58	2	21	0.0065	0	0.5
11062	G62	G58	2	21	0.0028	0	0.5
11063	G63	G58	2	21	0	0	0.5
11064	G64	G58	2	21	0.0014	0	0.5
11065	G65	G58	2	21	0.0119	0	0.5
11066	G66	G58	2	21	5e-04	0	0.5
11067	G67	G58	2	21	1e-04	0	0.5
11068	G68	G58	2	21	0.0023	0	0.5
11069	G69	G58	2	21	6e-04	0	0.5
11070	G70	G58	2	21	0.0024	0	0.5
11071	G71	G58	2	21	0.0073	0	0.5
11072	G72	G58	2	21	0.0014	0	0.5
11073	G73	G58	2	21	0.001	0	0.5
11074	G74	G58	2	21	1	-0.08635	0.5
11075	G75	G58	2	21	0.0209	0	0.5
11076	G76	G58	2	21	2e-04	0	0.5
11077	G77	G58	2	21	0.001	0	0.5
11078	G78	G58	2	21	0.0015	0	0.5
11079	G79	G58	2	21	0.0013	0	0.5
11080	G80	G58	2	21	0	0	0.5
11081	G81	G58	2	21	6e-04	0	0.5
11082	G82	G58	2	21	3e-04	0	0.5
11083	G83	G58	2	21	0.2005	0	0.5
11084	G84	G58	2	21	6e-04	0	0.5
11085	G85	G58	2	21	0.0207	0	0.5
11086	G86	G58	2	21	0.0017	0	0.5
11087	G87	G58	2	21	0.0025	0	0.5
11088	G88	G58	2	21	0.7775	-0.09282	0.5
11089	G89	G58	2	21	0.0084	0	0.5
11090	G90	G58	2	21	0.0117	0	0.5
11091	G91	G58	2	21	5e-04	0	0.5
11092	G92	G58	2	21	0.0019	0	0.5
11093	G93	G58	2	21	5e-04	0	0.5
11094	G94	G58	2	21	0.0014	0	0.5
11095	G95	G58	2	21	6e-04	0	0.5
11096	G96	G58	2	21	0.0035	0	0.5
11097	G97	G58	2	21	5e-04	0	0.5
11098	G98	G58	2	21	7e-04	0	0.5
11099	G99	G58	2	21	0	0	0.5
11100	G100	G58	2	21	2e-04	0	0.5
11101	G1	G59	2	21	0	0	0.5
11102	G2	G59	2	21	0.0012	0	0.5
11103	G3	G59	2	21	0.0038	0	0.5
11104	G4	G59	2	21	0.0012	0	0.5
11105	G5	G59	2	21	9e-04	0	0.5
11106	G6	G59	2	21	0.0013	0	0.5
11107	G7	G59	2	21	0.0054	0	0.5
11108	G8	G59	2	21	0.0289	0	0.5
11109	G9	G59	2	21	0	0	0.5
11110	G10	G59	2	21	5e-04	0	0.5
11111	G11	G59	2	21	0.0017	0	0.5
11112	G12	G59	2	21	0.0246	0	0.5
11113	G13	G59	2	21	0.0016	0	0.5
11114	G14	G59	2	21	0.0257	0	0.5
11115	G15	G59	2	21	0	0	0.5
11116	G16	G59	2	21	7e-04	0	0.5
11117	G17	G59	2	21	3e-04	0	0.5
11118	G18	G59	2	21	0	0	0.5
11119	G19	G59	2	21	0.0053	0	0.5
11120	G20	G59	2	21	0.0018	0	0.5
11121	G21	G59	2	21	0.0028	0	0.5
11122	G22	G59	2	21	3e-04	0	0.5
11123	G23	G59	2	21	0.0012	0	0.5
11124	G24	G59	2	21	0.019	0	0.5
11125	G25	G59	2	21	0.0024	0	0.5
11126	G26	G59	2	21	0.0016	0	0.5
11127	G27	G59	2	21	0.3715	0	0.5
11128	G28	G59	2	21	0.0028	0	0.5
11129	G29	G59	2	21	0	0	0.5
11130	G30	G59	2	21	0.0132	0	0.5
11131	G31	G59	2	21	0.0035	0	0.5
11132	G32	G59	2	21	0.0017	0	0.5
11133	G33	G59	2	21	0	0	0.5
11134	G34	G59	2	21	7e-04	0	0.5
11135	G35	G59	2	21	0.0043	0	0.5
11136	G36	G59	2	21	0.0011	0	0.5
11137	G37	G59	2	21	9e-04	0	0.5
11138	G38	G59	2	21	9e-04	0	0.5
11139	G39	G59	2	21	0.0022	0	0.5
11140	G40	G59	2	21	0.0022	0	0.5
11141	G41	G59	2	21	5e-04	0	0.5
11142	G42	G59	2	21	0	0	0.5
11143	G43	G59	2	21	0.0012	0	0.5
11144	G44	G59	2	21	1e-04	0	0.5
11145	G45	G59	2	21	0.0015	0	0.5
11146	G46	G59	2	21	0.0018	0	0.5
11147	G47	G59	2	21	0.002	0	0.5
11148	G48	G59	2	21	0.2932	0	0.5
11149	G49	G59	2	21	0.6969	-0.06862	0.5
11150	G50	G59	2	21	0.0031	0	0.5
11151	G51	G59	2	21	0.002	0	0.5
11152	G52	G59	2	21	7e-04	0	0.5
11153	G53	G59	2	21	1e-04	0	0.5
11154	G54	G59	2	21	1	-0.08859	0.5
11155	G55	G59	2	21	0	0	0.5
11156	G56	G59	2	21	0	0	0.5
11157	G57	G59	2	21	5e-04	0	0.5
11158	G58	G59	2	21	2e-04	0	0.5
11159	G59	G59	2	21	1	0.48537	0.5
11160	G60	G59	2	21	0.002	0	0.5
11161	G61	G59	2	21	7e-04	0	0.5
11162	G62	G59	2	21	0.0032	0	0.5
11163	G63	G59	2	21	9e-04	0	0.5
11164	G64	G59	2	21	1	-0.16048	0.5
11165	G65	G59	2	21	0.0038	0	0.5
11166	G66	G59	2	21	0.8508	0.08199	0.5
11167	G67	G59	2	21	3e-04	0	0.5
11168	G68	G59	2	21	3e-04	0	0.5
11169	G69	G59	2	21	0.0034	0	0.5
11170	G70	G59	2	21	4e-04	0	0.5
11171	G71	G59	2	21	0.0019	0	0.5
11172	G72	G59	2	21	0.0027	0	0.5
11173	G73	G59	2	21	0.0015	0	0.5
11174	G74	G59	2	21	0.0011	0	0.5
11175	G75	G59	2	21	5e-04	0	0.5
11176	G76	G59	2	21	9e-04	0	0.5
11177	G77	G59	2	21	0.0013	0	0.5
11178	G78	G59	2	21	3e-04	0	0.5
11179	G79	G59	2	21	0.0013	0	0.5
11180	G80	G59	2	21	0.0017	0	0.5
11181	G81	G59	2	21	0.0011	0	0.5
11182	G82	G59	2	21	0	0	0.5
11183	G83	G59	2	21	0.0011	0	0.5
11184	G84	G59	2	21	5e-04	0	0.5
11185	G85	G59	2	21	0.0028	0	0.5
11186	G86	G59	2	21	0.0165	0	0.5
11187	G87	G59	2	21	2e-04	0	0.5
11188	G88	G59	2	21	1e-04	0	0.5
11189	G89	G59	2	21	9e-04	0	0.5
11190	G90	G59	2	21	0.038	0	0.5
11191	G91	G59	2	21	0.0053	0	0.5
11192	G92	G59	2	21	1	-0.12073	0.5
11193	G93	G59	2	21	0.0013	0	0.5
11194	G94	G59	2	21	5e-04	0	0.5
11195	G95	G59	2	21	6e-04	0	0.5
11196	G96	G59	2	21	0.0022	0	0.5
11197	G97	G59	2	21	0	0	0.5
11198	G98	G59	2	21	4e-04	0	0.5
11199	G99	G59	2	21	0.0047	0	0.5
11200	G100	G59	2	21	0.0024	0	0.5
11201	G1	G60	2	12	0	0	0.5
11202	G2	G60	2	12	0	0	0.5
11203	G3	G60	2	12	0	0	0.5
11204	G4	G60	2	12	0	0	0.5
11205	G5	G60	2	12	8e-04	0	0.5
11206	G6	G60	2	12	0	0	0.5
11207	G7	G60	2	12	0.0014	0	0.5
11208	G8	G60	2	12	4e-04	0	0.5
11209	G9	G60	2	12	0	0	0.5
11210	G10	G60	2	12	0.0366	0	0.5
11211	G11	G60	2	12	0.0031	0	0.5
11212	G12	G60	2	12	0.0019	0	0.5
11213	G13	G60	2	12	0	0	0.5
11214	G14	G60	2	12	0.0019	0	0.5
11215	G15	G60	2	12	0	0	0.5
11216	G16	G60	2	12	0	0	0.5
11217	G17	G60	2	12	0.0013	0	0.5
11218	G18	G60	2	12	6e-04	0	0.5
11219	G19	G60	2	12	0	0	0.5
11220	G20	G60	2	12	0	0	0.5
11221	G21	G60	2	12	3e-04	0	0.5
11222	G22	G60	2	12	0	0	0.5
11223	G23	G60	2	12	2e-04	0	0.5
11224	G24	G60	2	12	0	0	0.5
11225	G25	G60	2	12	8e-04	0	0.5
11226	G26	G60	2	12	0.0021	0	0.5
11227	G27	G60	2	12	0.0011	0	0.5
11228	G28	G60	2	12	0	0	0.5
11229	G29	G60	2	12	0	0	0.5
11230	G30	G60	2	12	0	0	0.5
11231	G31	G60	2	12	0	0	0.5
11232	G32	G60	2	12	1e-04	0	0.5
11233	G33	G60	2	12	0	0	0.5
11234	G34	G60	2	12	0	0	0.5
11235	G35	G60	2	12	6e-04	0	0.5
11236	G36	G60	2	12	0	0	0.5
11237	G37	G60	2	12	9e-04	0	0.5
11238	G38	G60	2	12	0.0035	0	0.5
11239	G39	G60	2	12	0	0	0.5
11240	G40	G60	2	12	3e-04	0	0.5
11241	G41	G60	2	12	0	0	0.5
11242	G42	G60	2	12	0	0	0.5
11243	G43	G60	2	12	0	0	0.5
11244	G44	G60	2	12	1e-04	0	0.5
11245	G45	G60	2	12	5e-04	0	0.5
11246	G46	G60	2	12	4e-04	0	0.5
11247	G47	G60	2	12	1e-04	0	0.5
11248	G48	G60	2	12	0.001	0	0.5
11249	G49	G60	2	12	0	0	0.5
11250	G50	G60	2	12	0	0	0.5
11251	G51	G60	2	12	0	0	0.5
11252	G52	G60	2	12	0	0	0.5
11253	G53	G60	2	12	8e-04	0	0.5
11254	G54	G60	2	12	0	0	0.5
11255	G55	G60	2	12	0	0	0.5
11256	G56	G60	2	12	0.0015	0	0.5
11257	G57	G60	2	12	0	0	0.5
11258	G58	G60	2	12	0.0021	0	0.5
11259	G59	G60	2	12	0	0	0.5
11260	G60	G60	2	12	1	0.73495	0.5
11261	G61	G60	2	12	6e-04	0	0.5
11262	G62	G60	2	12	1e-04	0	0.5
11263	G63	G60	2	12	0	0	0.5
11264	G64	G60	2	12	0	0	0.5
11265	G65	G60	2	12	0.0105	0	0.5
11266	G66	G60	2	12	2e-04	0	0.5
11267	G67	G60	2	12	0	0	0.5
11268	G68	G60	2	12	0	0	0.5
11269	G69	G60	2	12	0	0	0.5
11270	G70	G60	2	12	0	0	0.5
11271	G71	G60	2	12	0	0	0.5
11272	G72	G60	2	12	0	0	0.5
11273	G73	G60	2	12	0	0	0.5
11274	G74	G60	2	12	0	0	0.5
11275	G75	G60	2	12	4e-04	0	0.5
11276	G76	G60	2	12	2e-04	0	0.5
11277	G77	G60	2	12	0	0	0.5
11278	G78	G60	2	12	0	0	0.5
11279	G79	G60	2	12	0	0	0.5
11280	G80	G60	2	12	0.0011	0	0.5
11281	G81	G60	2	12	0	0	0.5
11282	G82	G60	2	12	0	0	0.5
11283	G83	G60	2	12	0.0038	0	0.5
11284	G84	G60	2	12	2e-04	0	0.5
11285	G85	G60	2	12	9e-04	0	0.5
11286	G86	G60	2	12	5e-04	0	0.5
11287	G87	G60	2	12	0	0	0.5
11288	G88	G60	2	12	0	0	0.5
11289	G89	G60	2	12	0	0	0.5
11290	G90	G60	2	12	0	0	0.5
11291	G91	G60	2	12	5e-04	0	0.5
11292	G92	G60	2	12	0	0	0.5
11293	G93	G60	2	12	0	0	0.5
11294	G94	G60	2	12	0	0	0.5
11295	G95	G60	2	12	0	0	0.5
11296	G96	G60	2	12	0	0	0.5
11297	G97	G60	2	12	0	0	0.5
11298	G98	G60	2	12	0	0	0.5
11299	G99	G60	2	12	0	0	0.5
11300	G100	G60	2	12	0	0	0.5
11301	G1	G60	13	21	0	0	0.5
11302	G2	G60	13	21	0	0	0.5
11303	G3	G60	13	21	0	0	0.5
11304	G4	G60	13	21	0	0	0.5
11305	G5	G60	13	21	6e-04	0	0.5
11306	G6	G60	13	21	0	0	0.5
11307	G7	G60	13	21	5e-04	0	0.5
11308	G8	G60	13	21	0	0	0.5
11309	G9	G60	13	21	0	0	0.5
11310	G10	G60	13	21	0	0	0.5
11311	G11	G60	13	21	0	0	0.5
11312	G12	G60	13	21	0	0	0.5
11313	G13	G60	13	21	0	0	0.5
11314	G14	G60	13	21	0	0	0.5
11315	G15	G60	13	21	0	0	0.5
11316	G16	G60	13	21	2e-04	0	0.5
11317	G17	G60	13	21	0.001	0	0.5
11318	G18	G60	13	21	0	0	0.5
11319	G19	G60	13	21	0	0	0.5
11320	G20	G60	13	21	0	0	0.5
11321	G21	G60	13	21	0	0	0.5
11322	G22	G60	13	21	0	0	0.5
11323	G23	G60	13	21	0	0	0.5
11324	G24	G60	13	21	0	0	0.5
11325	G25	G60	13	21	0	0	0.5
11326	G26	G60	13	21	4e-04	0	0.5
11327	G27	G60	13	21	0	0	0.5
11328	G28	G60	13	21	0	0	0.5
11329	G29	G60	13	21	0	0	0.5
11330	G30	G60	13	21	0	0	0.5
11331	G31	G60	13	21	2e-04	0	0.5
11332	G32	G60	13	21	0	0	0.5
11333	G33	G60	13	21	1e-04	0	0.5
11334	G34	G60	13	21	0	0	0.5
11335	G35	G60	13	21	0	0	0.5
11336	G36	G60	13	21	0	0	0.5
11337	G37	G60	13	21	0	0	0.5
11338	G38	G60	13	21	0	0	0.5
11339	G39	G60	13	21	0	0	0.5
11340	G40	G60	13	21	0	0	0.5
11341	G41	G60	13	21	0	0	0.5
11342	G42	G60	13	21	0	0	0.5
11343	G43	G60	13	21	0	0	0.5
11344	G44	G60	13	21	0	0	0.5
11345	G45	G60	13	21	0	0	0.5
11346	G46	G60	13	21	3e-04	0	0.5
11347	G47	G60	13	21	0	0	0.5
11348	G48	G60	13	21	0	0	0.5
11349	G49	G60	13	21	0	0	0.5
11350	G50	G60	13	21	0	0	0.5
11351	G51	G60	13	21	0	0	0.5
11352	G52	G60	13	21	0	0	0.5
11353	G53	G60	13	21	0	0	0.5
11354	G54	G60	13	21	0	0	0.5
11355	G55	G60	13	21	0	0	0.5
11356	G56	G60	13	21	0	0	0.5
11357	G57	G60	13	21	0	0	0.5
11358	G58	G60	13	21	0	0	0.5
11359	G59	G60	13	21	0	0	0.5
11360	G60	G60	13	21	0	0	0.5
11361	G61	G60	13	21	0	0	0.5
11362	G62	G60	13	21	0	0	0.5
11363	G63	G60	13	21	5e-04	0	0.5
11364	G64	G60	13	21	0	0	0.5
11365	G65	G60	13	21	0	0	0.5
11366	G66	G60	13	21	0	0	0.5
11367	G67	G60	13	21	0	0	0.5
11368	G68	G60	13	21	0	0	0.5
11369	G69	G60	13	21	0	0	0.5
11370	G70	G60	13	21	0	0	0.5
11371	G71	G60	13	21	0	0	0.5
11372	G72	G60	13	21	0	0	0.5
11373	G73	G60	13	21	0	0	0.5
11374	G74	G60	13	21	0	0	0.5
11375	G75	G60	13	21	0	0	0.5
11376	G76	G60	13	21	0	0	0.5
11377	G77	G60	13	21	6e-04	0	0.5
11378	G78	G60	13	21	0	0	0.5
11379	G79	G60	13	21	0	0	0.5
11380	G80	G60	13	21	0	0	0.5
11381	G81	G60	13	21	0	0	0.5
11382	G82	G60	13	21	0	0	0.5
11383	G83	G60	13	21	0	0	0.5
11384	G84	G60	13	21	0	0	0.5
11385	G85	G60	13	21	0	0	0.5
11386	G86	G60	13	21	0	0	0.5
11387	G87	G60	13	21	0	0	0.5
11388	G88	G60	13	21	0	0	0.5
11389	G89	G60	13	21	0	0	0.5
11390	G90	G60	13	21	5e-04	0	0.5
11391	G91	G60	13	21	4e-04	0	0.5
11392	G92	G60	13	21	0	0	0.5
11393	G93	G60	13	21	0	0	0.5
11394	G94	G60	13	21	7e-04	0	0.5
11395	G95	G60	13	21	0	0	0.5
11396	G96	G60	13	21	0	0	0.5
11397	G97	G60	13	21	5e-04	0	0.5
11398	G98	G60	13	21	0	0	0.5
11399	G99	G60	13	21	0	0	0.5
11400	G100	G60	13	21	0	0	0.5
11401	G1	G61	2	11	0.0021	0	0.5
11402	G2	G61	2	11	0.0026	0	0.5
11403	G3	G61	2	11	0.0045	0	0.5
11404	G4	G61	2	11	0.0012	0	0.5
11405	G5	G61	2	11	0	0	0.5
11406	G6	G61	2	11	0	0	0.5
11407	G7	G61	2	11	0.0011	0	0.5
11408	G8	G61	2	11	0	0	0.5
11409	G9	G61	2	11	2e-04	0	0.5
11410	G10	G61	2	11	0	0	0.5
11411	G11	G61	2	11	0	0	0.5
11412	G12	G61	2	11	0.0017	0	0.5
11413	G13	G61	2	11	0.0037	0	0.5
11414	G14	G61	2	11	0.0018	0	0.5
11415	G15	G61	2	11	0	0	0.5
11416	G16	G61	2	11	0	0	0.5
11417	G17	G61	2	11	0	0	0.5
11418	G18	G61	2	11	0.0024	0	0.5
11419	G19	G61	2	11	0.0011	0	0.5
