Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
1245	G45	G16	2	7	0.0051	0	0.5
1246	G46	G16	2	7	6e-04	0	0.5
1247	G47	G16	2	7	0.0065	0	0.5
1248	G48	G16	2	7	6e-04	0	0.5
1249	G49	G16	2	7	0.0032	0	0.5
1250	G50	G16	2	7	0.002	0	0.5
1251	G1	G16	8	21	3e-04	0	0.5
1252	G2	G16	8	21	0.002	0	0.5
1253	G3	G16	8	21	0.002	0	0.5
1254	G4	G16	8	21	0	0	0.5
1255	G5	G16	8	21	2e-04	0	0.5
1256	G6	G16	8	21	0	0	0.5
1257	G7	G16	8	21	0.0019	0	0.5
1258	G8	G16	8	21	0.0015	0	0.5
1259	G9	G16	8	21	3e-04	0	0.5
1260	G10	G16	8	21	0	0	0.5
1261	G11	G16	8	21	1e-04	0	0.5
1262	G12	G16	8	21	0.0032	0	0.5
1263	G13	G16	8	21	0	0	0.5
1264	G14	G16	8	21	5e-04	0	0.5
1265	G15	G16	8	21	0.0013	0	0.5
1266	G16	G16	8	21	0.0013	0	0.5
1267	G17	G16	8	21	0.0012	0	0.5
1268	G18	G16	8	21	0	0	0.5
1269	G19	G16	8	21	0	0	0.5
1270	G20	G16	8	21	8e-04	0	0.5
1271	G21	G16	8	21	3e-04	0	0.5
1272	G22	G16	8	21	0	0	0.5
1273	G23	G16	8	21	0.0013	0	0.5
1274	G24	G16	8	21	0.0107	0	0.5
1275	G25	G16	8	21	0.0021	0	0.5
1276	G26	G16	8	21	7e-04	0	0.5
1277	G27	G16	8	21	1e-04	0	0.5
1278	G28	G16	8	21	0.001	0	0.5
1279	G29	G16	8	21	5e-04	0	0.5
1280	G30	G16	8	21	0.0014	0	0.5
1281	G31	G16	8	21	2e-04	0	0.5
1282	G32	G16	8	21	8e-04	0	0.5
1283	G33	G16	8	21	6e-04	0	0.5
1284	G34	G16	8	21	4e-04	0	0.5
1285	G35	G16	8	21	8e-04	0	0.5
1286	G36	G16	8	21	6e-04	0	0.5
1287	G37	G16	8	21	0	0	0.5
1288	G38	G16	8	21	0.001	0	0.5
1289	G39	G16	8	21	0.0012	0	0.5
1290	G40	G16	8	21	9e-04	0	0.5
1291	G41	G16	8	21	4e-04	0	0.5
1292	G42	G16	8	21	1e-04	0	0.5
1293	G43	G16	8	21	0.0011	0	0.5
1294	G44	G16	8	21	0.0023	0	0.5
1295	G45	G16	8	21	0	0	0.5
1296	G46	G16	8	21	1e-04	0	0.5
1297	G47	G16	8	21	0	0	0.5
1298	G48	G16	8	21	0.0068	0	0.5
1299	G49	G16	8	21	0	0	0.5
1300	G50	G16	8	21	0	0	0.5
1301	G1	G17	2	6	0.0038	0	0.5
1302	G2	G17	2	6	0.0022	0	0.5
1303	G3	G17	2	6	0.0026	0	0.5
1304	G4	G17	2	6	0.0504	0	0.5
1305	G5	G17	2	6	7e-04	0	0.5
1306	G6	G17	2	6	0.003	0	0.5
1307	G7	G17	2	6	0.0179	0	0.5
1308	G8	G17	2	6	6e-04	0	0.5
1309	G9	G17	2	6	4e-04	0	0.5
1310	G10	G17	2	6	0.0483	0	0.5
1311	G11	G17	2	6	0.0178	0	0.5
1312	G12	G17	2	6	1	0.90199	0.5
1313	G13	G17	2	6	8e-04	0	0.5
1314	G14	G17	2	6	0.0046	0	0.5
1315	G15	G17	2	6	0.0072	0	0.5
1316	G16	G17	2	6	0.0014	0	0.5
1317	G17	G17	2	6	1	0.55967	0.5
1318	G18	G17	2	6	0.0053	0	0.5
1319	G19	G17	2	6	0.0023	0	0.5
1320	G20	G17	2	6	0.0016	0	0.5
1321	G21	G17	2	6	0.0013	0	0.5
1322	G22	G17	2	6	0.0014	0	0.5
1323	G23	G17	2	6	0.0035	0	0.5
1324	G24	G17	2	6	0.0096	0	0.5
1325	G25	G17	2	6	2e-04	0	0.5
1326	G26	G17	2	6	0.0022	0	0.5
1327	G27	G17	2	6	0.0078	0	0.5
1328	G28	G17	2	6	0.0038	0	0.5
1329	G29	G17	2	6	0.0014	0	0.5
1330	G30	G17	2	6	0.0037	0	0.5
1331	G31	G17	2	6	0.0029	0	0.5
1332	G32	G17	2	6	0.0147	0	0.5
1333	G33	G17	2	6	0.0053	0	0.5
1334	G34	G17	2	6	0.0023	0	0.5
1335	G35	G17	2	6	0.0027	0	0.5
1336	G36	G17	2	6	0.0057	0	0.5
1337	G37	G17	2	6	0.0127	0	0.5
1338	G38	G17	2	6	0.0075	0	0.5
1339	G39	G17	2	6	0.004	0	0.5
1340	G40	G17	2	6	0.0025	0	0.5
1341	G41	G17	2	6	0.0031	0	0.5
1342	G42	G17	2	6	0.004	0	0.5
1343	G43	G17	2	6	0.0247	0	0.5
1344	G44	G17	2	6	0.0169	0	0.5
1345	G45	G17	2	6	0.0068	0	0.5
1346	G46	G17	2	6	0.0018	0	0.5
1347	G47	G17	2	6	1e-04	0	0.5
1348	G48	G17	2	6	0	0	0.5
1349	G49	G17	2	6	0.0019	0	0.5
1350	G50	G17	2	6	0.0086	0	0.5
1351	G1	G17	7	21	0.0031	0	0.5
1352	G2	G17	7	21	0.0054	0	0.5
1353	G3	G17	7	21	0.0031	0	0.5
1354	G4	G17	7	21	0.2143	0	0.5
1355	G5	G17	7	21	0.0032	0	0.5
1356	G6	G17	7	21	0.0021	0	0.5
1357	G7	G17	7	21	0.1101	0	0.5
1358	G8	G17	7	21	0.0077	0	0.5
1359	G9	G17	7	21	0.0063	0	0.5
1360	G10	G17	7	21	0.0049	0	0.5
1361	G11	G17	7	21	0.0019	0	0.5
1362	G12	G17	7	21	0.0245	0	0.5
1363	G13	G17	7	21	0.0134	0	0.5
1364	G14	G17	7	21	0.0028	0	0.5
1365	G15	G17	7	21	0.0018	0	0.5
1366	G16	G17	7	21	9e-04	0	0.5
1367	G17	G17	7	21	1	0.56575	0.5
1368	G18	G17	7	21	0.0061	0	0.5
1369	G19	G17	7	21	0.003	0	0.5
1370	G20	G17	7	21	0.0109	0	0.5
1371	G21	G17	7	21	0.0029	0	0.5
1372	G22	G17	7	21	0.0024	0	0.5
1373	G23	G17	7	21	0.0025	0	0.5
1374	G24	G17	7	21	0.0033	0	0.5
1375	G25	G17	7	21	6e-04	0	0.5
1376	G26	G17	7	21	0.0036	0	0.5
1377	G27	G17	7	21	4e-04	0	0.5
1378	G28	G17	7	21	0.0052	0	0.5
1379	G29	G17	7	21	0.0118	0	0.5
1380	G30	G17	7	21	4e-04	0	0.5
1381	G31	G17	7	21	9e-04	0	0.5
1382	G32	G17	7	21	0.0055	0	0.5
1383	G33	G17	7	21	0.003	0	0.5
1384	G34	G17	7	21	0.0021	0	0.5
1385	G35	G17	7	21	0.0027	0	0.5
1386	G36	G17	7	21	0.0013	0	0.5
1387	G37	G17	7	21	0.0016	0	0.5
1388	G38	G17	7	21	0.0534	0	0.5
1389	G39	G17	7	21	0.0038	0	0.5
1390	G40	G17	7	21	0.004	0	0.5
1391	G41	G17	7	21	0.0038	0	0.5
1392	G42	G17	7	21	0.0087	0	0.5
1393	G43	G17	7	21	0.0016	0	0.5
1394	G44	G17	7	21	0.0041	0	0.5
1395	G45	G17	7	21	4e-04	0	0.5
1396	G46	G17	7	21	8e-04	0	0.5
1397	G47	G17	7	21	0.0013	0	0.5
1398	G48	G17	7	21	0.0016	0	0.5
1399	G49	G17	7	21	0.0603	0	0.5
1400	G50	G17	7	21	0.002	0	0.5
1401	G1	G18	2	10	0	0	0.5
1402	G2	G18	2	10	0	0	0.5
1403	G3	G18	2	10	0	0	0.5
1404	G4	G18	2	10	0	0	0.5
1405	G5	G18	2	10	5e-04	0	0.5
1406	G6	G18	2	10	6e-04	0	0.5
1407	G7	G18	2	10	0	0	0.5
1408	G8	G18	2	10	0	0	0.5
1409	G9	G18	2	10	0	0	0.5
1410	G10	G18	2	10	0	0	0.5
1411	G11	G18	2	10	1e-04	0	0.5
1412	G12	G18	2	10	0	0	0.5
1413	G13	G18	2	10	0	0	0.5
1414	G14	G18	2	10	0	0	0.5
1415	G15	G18	2	10	6e-04	0	0.5
1416	G16	G18	2	10	0	0	0.5
1417	G17	G18	2	10	0	0	0.5
1418	G18	G18	2	10	1	0.75401	0.5
1419	G19	G18	2	10	0	0	0.5
1420	G20	G18	2	10	2e-04	0	0.5
1421	G21	G18	2	10	1e-04	0	0.5
1422	G22	G18	2	10	0	0	0.5
1423	G23	G18	2	10	1e-04	0	0.5
1424	G24	G18	2	10	0	0	0.5
1425	G25	G18	2	10	8e-04	0	0.5
1426	G26	G18	2	10	8e-04	0	0.5
1427	G27	G18	2	10	3e-04	0	0.5
1428	G28	G18	2	10	0	0	0.5
1429	G29	G18	2	10	5e-04	0	0.5
1430	G30	G18	2	10	1e-04	0	0.5
1431	G31	G18	2	10	0.0011	0	0.5
1432	G32	G18	2	10	0	0	0.5
1433	G33	G18	2	10	4e-04	0	0.5
1434	G34	G18	2	10	5e-04	0	0.5
1435	G35	G18	2	10	0	0	0.5
1436	G36	G18	2	10	0.0021	0	0.5
1437	G37	G18	2	10	0	0	0.5
1438	G38	G18	2	10	0	0	0.5
1439	G39	G18	2	10	0	0	0.5
1440	G40	G18	2	10	0	0	0.5
1441	G41	G18	2	10	4e-04	0	0.5
1442	G42	G18	2	10	0	0	0.5
1443	G43	G18	2	10	0.003	0	0.5
1444	G44	G18	2	10	0.0012	0	0.5
1445	G45	G18	2	10	0	0	0.5
1446	G46	G18	2	10	4e-04	0	0.5
1447	G47	G18	2	10	0	0	0.5
1448	G48	G18	2	10	0	0	0.5
1449	G49	G18	2	10	1e-04	0	0.5
1450	G50	G18	2	10	0	0	0.5
1451	G1	G18	11	21	0	0	0.5
1452	G2	G18	11	21	0	0	0.5
1453	G3	G18	11	21	0	0	0.5
1454	G4	G18	11	21	0	0	0.5
1455	G5	G18	11	21	1e-04	0	0.5
1456	G6	G18	11	21	1e-04	0	0.5
1457	G7	G18	11	21	0	0	0.5
1458	G8	G18	11	21	0	0	0.5
1459	G9	G18	11	21	0	0	0.5
1460	G10	G18	11	21	0	0	0.5
1461	G11	G18	11	21	0	0	0.5
1462	G12	G18	11	21	6e-04	0	0.5
1463	G13	G18	11	21	0.0012	0	0.5
1464	G14	G18	11	21	0	0	0.5
1465	G15	G18	11	21	0	0	0.5
1466	G16	G18	11	21	0	0	0.5
1467	G17	G18	11	21	2e-04	0	0.5
1468	G18	G18	11	21	0.003	0	0.5
1469	G19	G18	11	21	0	0	0.5
1470	G20	G18	11	21	0	0	0.5
1471	G21	G18	11	21	0	0	0.5
1472	G22	G18	11	21	0.003	0	0.5
1473	G23	G18	11	21	0	0	0.5
1474	G24	G18	11	21	0.001	0	0.5
1475	G25	G18	11	21	2e-04	0	0.5
1476	G26	G18	11	21	0	0	0.5
1477	G27	G18	11	21	0	0	0.5
1478	G28	G18	11	21	0	0	0.5
1479	G29	G18	11	21	0	0	0.5
1480	G30	G18	11	21	0	0	0.5
1481	G31	G18	11	21	3e-04	0	0.5
1482	G32	G18	11	21	0	0	0.5
1483	G33	G18	11	21	0	0	0.5
1484	G34	G18	11	21	6e-04	0	0.5
1485	G35	G18	11	21	0	0	0.5
1486	G36	G18	11	21	0.0025	0	0.5
1487	G37	G18	11	21	0	0	0.5
1488	G38	G18	11	21	0	0	0.5
1489	G39	G18	11	21	0.001	0	0.5
1490	G40	G18	11	21	0.0017	0	0.5
1491	G41	G18	11	21	0.001	0	0.5
1492	G42	G18	11	21	0	0	0.5
1493	G43	G18	11	21	4e-04	0	0.5
1494	G44	G18	11	21	0.001	0	0.5
1495	G45	G18	11	21	2e-04	0	0.5
1496	G46	G18	11	21	0	0	0.5
1497	G47	G18	11	21	4e-04	0	0.5
1498	G48	G18	11	21	0	0	0.5
1499	G49	G18	11	21	0.0023	0	0.5
1500	G50	G18	11	21	0.0012	0	0.5
1501	G1	G19	2	8	0	0	0.5
1502	G2	G19	2	8	0.0032	0	0.5
1503	G3	G19	2	8	0	0	0.5
1504	G4	G19	2	8	3e-04	0	0.5
1505	G5	G19	2	8	0.0023	0	0.5
1506	G6	G19	2	8	4e-04	0	0.5
1507	G7	G19	2	8	2e-04	0	0.5
1508	G8	G19	2	8	0	0	0.5
1509	G9	G19	2	8	0	0	0.5
1510	G10	G19	2	8	0.0014	0	0.5
1511	G11	G19	2	8	0	0	0.5
1512	G12	G19	2	8	0	0	0.5
1513	G13	G19	2	8	0.001	0	0.5
1514	G14	G19	2	8	1e-04	0	0.5
1515	G15	G19	2	8	1e-04	0	0.5
1516	G16	G19	2	8	0	0	0.5
1517	G17	G19	2	8	8e-04	0	0.5
1518	G18	G19	2	8	3e-04	0	0.5
1519	G19	G19	2	8	1	0.73265	0.5
1520	G20	G19	2	8	0.0016	0	0.5
1521	G21	G19	2	8	0	0	0.5
1522	G22	G19	2	8	4e-04	0	0.5
1523	G23	G19	2	8	0	0	0.5
1524	G24	G19	2	8	0	0	0.5
1525	G25	G19	2	8	0	0	0.5
1526	G26	G19	2	8	0	0	0.5
1527	G27	G19	2	8	0	0	0.5
1528	G28	G19	2	8	0	0	0.5
1529	G29	G19	2	8	8e-04	0	0.5
1530	G30	G19	2	8	0.0012	0	0.5
1531	G31	G19	2	8	0	0	0.5
1532	G32	G19	2	8	1e-04	0	0.5
1533	G33	G19	2	8	0	0	0.5
1534	G34	G19	2	8	1e-04	0	0.5
1535	G35	G19	2	8	0	0	0.5
1536	G36	G19	2	8	0	0	0.5
1537	G37	G19	2	8	0.0021	0	0.5
1538	G38	G19	2	8	0	0	0.5
1539	G39	G19	2	8	0	0	0.5
1540	G40	G19	2	8	4e-04	0	0.5
1541	G41	G19	2	8	3e-04	0	0.5
1542	G42	G19	2	8	0	0	0.5
1543	G43	G19	2	8	0	0	0.5
1544	G44	G19	2	8	6e-04	0	0.5
1545	G45	G19	2	8	0	0	0.5
1546	G46	G19	2	8	5e-04	0	0.5
1547	G47	G19	2	8	2e-04	0	0.5
1548	G48	G19	2	8	0.0014	0	0.5
1549	G49	G19	2	8	0	0	0.5
1550	G50	G19	2	8	2e-04	0	0.5
1551	G1	G19	9	21	0	0	0.5
1552	G2	G19	9	21	0.0014	0	0.5
1553	G3	G19	9	21	0	0	0.5
1554	G4	G19	9	21	0	0	0.5
1555	G5	G19	9	21	0.0012	0	0.5
1556	G6	G19	9	21	0.0028	0	0.5
1557	G7	G19	9	21	0.0025	0	0.5
1558	G8	G19	9	21	0	0	0.5
1559	G9	G19	9	21	0	0	0.5
1560	G10	G19	9	21	0.0013	0	0.5
1561	G11	G19	9	21	5e-04	0	0.5
1562	G12	G19	9	21	0.0046	0	0.5
1563	G13	G19	9	21	3e-04	0	0.5
1564	G14	G19	9	21	7e-04	0	0.5
1565	G15	G19	9	21	0	0	0.5
1566	G16	G19	9	21	5e-04	0	0.5
1567	G17	G19	9	21	8e-04	0	0.5
1568	G18	G19	9	21	0	0	0.5
1569	G19	G19	9	21	0.0098	0	0.5
1570	G20	G19	9	21	0.004	0	0.5
1571	G21	G19	9	21	0	0	0.5
1572	G22	G19	9	21	0.0017	0	0.5
1573	G23	G19	9	21	8e-04	0	0.5
1574	G24	G19	9	21	0.0031	0	0.5
1575	G25	G19	9	21	0	0	0.5
1576	G26	G19	9	21	0	0	0.5
1577	G27	G19	9	21	0.0032	0	0.5
1578	G28	G19	9	21	0	0	0.5
1579	G29	G19	9	21	0.0025	0	0.5
1580	G30	G19	9	21	0.0042	0	0.5
1581	G31	G19	9	21	0	0	0.5
1582	G32	G19	9	21	0	0	0.5
1583	G33	G19	9	21	0	0	0.5
1584	G34	G19	9	21	3e-04	0	0.5
1585	G35	G19	9	21	0	0	0.5
1586	G36	G19	9	21	0	0	0.5
1587	G37	G19	9	21	3e-04	0	0.5
1588	G38	G19	9	21	0.0033	0	0.5
1589	G39	G19	9	21	0	0	0.5
1590	G40	G19	9	21	0	0	0.5
1591	G41	G19	9	21	0.0017	0	0.5
1592	G42	G19	9	21	0	0	0.5
1593	G43	G19	9	21	0	0	0.5
1594	G44	G19	9	21	3e-04	0	0.5
1595	G45	G19	9	21	1e-04	0	0.5
1596	G46	G19	9	21	0.0038	0	0.5
1597	G47	G19	9	21	0.0029	0	0.5
1598	G48	G19	9	21	0.0021	0	0.5
1599	G49	G19	9	21	0.0039	0	0.5
1600	G50	G19	9	21	0.0012	0	0.5
1601	G1	G20	2	21	4e-04	0	0.5
1602	G2	G20	2	21	0.0014	0	0.5
1603	G3	G20	2	21	0.0013	0	0.5
1604	G4	G20	2	21	2e-04	0	0.5
1605	G5	G20	2	21	0	0	0.5
1606	G6	G20	2	21	6e-04	0	0.5
1607	G7	G20	2	21	6e-04	0	0.5
1608	G8	G20	2	21	0.0011	0	0.5
1609	G9	G20	2	21	2e-04	0	0.5
1610	G10	G20	2	21	7e-04	0	0.5
1611	G11	G20	2	21	2e-04	0	0.5
1612	G12	G20	2	21	1e-04	0	0.5
1613	G13	G20	2	21	7e-04	0	0.5
1614	G14	G20	2	21	2e-04	0	0.5
1615	G15	G20	2	21	0.0027	0	0.5
1616	G16	G20	2	21	0.001	0	0.5
1617	G17	G20	2	21	0	0	0.5
1618	G18	G20	2	21	0	0	0.5
1619	G19	G20	2	21	0	0	0.5
1620	G20	G20	2	21	1	0.41133	0.5
1621	G21	G20	2	21	2e-04	0	0.5
1622	G22	G20	2	21	2e-04	0	0.5
1623	G23	G20	2	21	0	0	0.5
1624	G24	G20	2	21	5e-04	0	0.5
1625	G25	G20	2	21	0	0	0.5
1626	G26	G20	2	21	0	0	0.5
1627	G27	G20	2	21	7e-04	0	0.5
1628	G28	G20	2	21	1e-04	0	0.5
1629	G29	G20	2	21	0	0	0.5
1630	G30	G20	2	21	1e-04	0	0.5
1631	G31	G20	2	21	2e-04	0	0.5
1632	G32	G20	2	21	4e-04	0	0.5
1633	G33	G20	2	21	5e-04	0	0.5
1634	G34	G20	2	21	6e-04	0	0.5
1635	G35	G20	2	21	4e-04	0	0.5
1636	G36	G20	2	21	2e-04	0	0.5
1637	G37	G20	2	21	2e-04	0	0.5
1638	G38	G20	2	21	0.0013	0	0.5
1639	G39	G20	2	21	7e-04	0	0.5
1640	G40	G20	2	21	8e-04	0	0.5
1641	G41	G20	2	21	0	0	0.5
1642	G42	G20	2	21	0	0	0.5
1643	G43	G20	2	21	0	0	0.5
1644	G44	G20	2	21	5e-04	0	0.5
1645	G45	G20	2	21	1e-04	0	0.5
1646	G46	G20	2	21	7e-04	0	0.5
1647	G47	G20	2	21	0	0	0.5
1648	G48	G20	2	21	0	0	0.5
1649	G49	G20	2	21	0	0	0.5
1650	G50	G20	2	21	0	0	0.5
1651	G1	G21	2	8	0.0018	0	0.5
1652	G2	G21	2	8	0	0	0.5
1653	G3	G21	2	8	0.0015	0	0.5
1654	G4	G21	2	8	0	0	0.5
1655	G5	G21	2	8	0	0	0.5
1656	G6	G21	2	8	0.0018	0	0.5
1657	G7	G21	2	8	0.0011	0	0.5
1658	G8	G21	2	8	6e-04	0	0.5
1659	G9	G21	2	8	4e-04	0	0.5
1660	G10	G21	2	8	0	0	0.5
1661	G11	G21	2	8	0.0015	0	0.5
1662	G12	G21	2	8	7e-04	0	0.5
1663	G13	G21	2	8	0	0	0.5
1664	G14	G21	2	8	0.0018	0	0.5
1665	G15	G21	2	8	0.0016	0	0.5
1666	G16	G21	2	8	0.0015	0	0.5
1667	G17	G21	2	8	4e-04	0	0.5
1668	G18	G21	2	8	0.0026	0	0.5
1669	G19	G21	2	8	0	0	0.5
1670	G20	G21	2	8	0.0036	0	0.5
1671	G21	G21	2	8	1	0.66654	0.5
1672	G22	G21	2	8	9e-04	0	0.5
1673	G23	G21	2	8	0	0	0.5
1674	G24	G21	2	8	0.0017	0	0.5
1675	G25	G21	2	8	0	0	0.5
1676	G26	G21	2	8	0.0025	0	0.5
1677	G27	G21	2	8	0.0013	0	0.5
1678	G28	G21	2	8	0.0023	0	0.5
1679	G29	G21	2	8	0.001	0	0.5
1680	G30	G21	2	8	1e-04	0	0.5
1681	G31	G21	2	8	0.0026	0	0.5
1682	G32	G21	2	8	0.0034	0	0.5
1683	G33	G21	2	8	2e-04	0	0.5
1684	G34	G21	2	8	0.0016	0	0.5
1685	G35	G21	2	8	0	0	0.5
1686	G36	G21	2	8	0.0012	0	0.5
1687	G37	G21	2	8	3e-04	0	0.5
1688	G38	G21	2	8	1e-04	0	0.5
1689	G39	G21	2	8	0.0088	0	0.5
1690	G40	G21	2	8	8e-04	0	0.5
1691	G41	G21	2	8	0	0	0.5
1692	G42	G21	2	8	0	0	0.5
1693	G43	G21	2	8	0	0	0.5
1694	G44	G21	2	8	0	0	0.5
1695	G45	G21	2	8	0.0079	0	0.5
1696	G46	G21	2	8	0.0017	0	0.5
1697	G47	G21	2	8	1e-04	0	0.5
1698	G48	G21	2	8	5e-04	0	0.5
1699	G49	G21	2	8	0	0	0.5
1700	G50	G21	2	8	0	0	0.5
1701	G1	G21	9	21	7e-04	0	0.5
1702	G2	G21	9	21	0	0	0.5
1703	G3	G21	9	21	2e-04	0	0.5
1704	G4	G21	9	21	0.0012	0	0.5
1705	G5	G21	9	21	1e-04	0	0.5
1706	G6	G21	9	21	3e-04	0	0.5
1707	G7	G21	9	21	2e-04	0	0.5
1708	G8	G21	9	21	1e-04	0	0.5
1709	G9	G21	9	21	9e-04	0	0.5
1710	G10	G21	9	21	6e-04	0	0.5
1711	G11	G21	9	21	0	0	0.5
1712	G12	G21	9	21	1e-04	0	0.5
1713	G13	G21	9	21	0	0	0.5
1714	G14	G21	9	21	2e-04	0	0.5
1715	G15	G21	9	21	0	0	0.5
1716	G16	G21	9	21	6e-04	0	0.5
1717	G17	G21	9	21	1e-04	0	0.5
1718	G18	G21	9	21	0	0	0.5
1719	G19	G21	9	21	0.0022	0	0.5
1720	G20	G21	9	21	0	0	0.5
1721	G21	G21	9	21	2e-04	0	0.5
1722	G22	G21	9	21	0.0018	0	0.5
1723	G23	G21	9	21	3e-04	0	0.5
1724	G24	G21	9	21	6e-04	0	0.5
1725	G25	G21	9	21	1e-04	0	0.5
1726	G26	G21	9	21	3e-04	0	0.5
1727	G27	G21	9	21	1e-04	0	0.5
1728	G28	G21	9	21	0	0	0.5
1729	G29	G21	9	21	0.0015	0	0.5
1730	G30	G21	9	21	0	0	0.5
1731	G31	G21	9	21	0	0	0.5
1732	G32	G21	9	21	0.001	0	0.5
1733	G33	G21	9	21	0	0	0.5
1734	G34	G21	9	21	0	0	0.5
1735	G35	G21	9	21	1e-04	0	0.5
1736	G36	G21	9	21	0	0	0.5
1737	G37	G21	9	21	0	0	0.5
1738	G38	G21	9	21	1e-04	0	0.5
1739	G39	G21	9	21	0.0031	0	0.5
1740	G40	G21	9	21	2e-04	0	0.5
1741	G41	G21	9	21	0	0	0.5
1742	G42	G21	9	21	7e-04	0	0.5
1743	G43	G21	9	21	2e-04	0	0.5
1744	G44	G21	9	21	0.0012	0	0.5
1745	G45	G21	9	21	2e-04	0	0.5
1746	G46	G21	9	21	0	0	0.5
1747	G47	G21	9	21	1e-04	0	0.5
1748	G48	G21	9	21	5e-04	0	0.5
1749	G49	G21	9	21	1e-04	0	0.5
1750	G50	G21	9	21	1e-04	0	0.5
1751	G1	G22	2	9	1e-04	0	0.5
1752	G2	G22	2	9	3e-04	0	0.5
1753	G3	G22	2	9	2e-04	0	0.5
1754	G4	G22	2	9	2e-04	0	0.5
1755	G5	G22	2	9	6e-04	0	0.5
1756	G6	G22	2	9	0	0	0.5
1757	G7	G22	2	9	0	0	0.5
1758	G8	G22	2	9	5e-04	0	0.5
1759	G9	G22	2	9	0	0	0.5
1760	G10	G22	2	9	6e-04	0	0.5
1761	G11	G22	2	9	0	0	0.5
1762	G12	G22	2	9	0	0	0.5
1763	G13	G22	2	9	0	0	0.5
1764	G14	G22	2	9	0	0	0.5
1765	G15	G22	2	9	0	0	0.5
1766	G16	G22	2	9	0	0	0.5
1767	G17	G22	2	9	0	0	0.5
1768	G18	G22	2	9	0.0018	0	0.5
1769	G19	G22	2	9	0.001	0	0.5
1770	G20	G22	2	9	4e-04	0	0.5
1771	G21	G22	2	9	0	0	0.5
1772	G22	G22	2	9	1	0.67484	0.5
1773	G23	G22	2	9	1e-04	0	0.5
1774	G24	G22	2	9	9e-04	0	0.5
1775	G25	G22	2	9	0	0	0.5
1776	G26	G22	2	9	1e-04	0	0.5
1777	G27	G22	2	9	0	0	0.5
1778	G28	G22	2	9	0.0011	0	0.5
1779	G29	G22	2	9	0	0	0.5
1780	G30	G22	2	9	4e-04	0	0.5
1781	G31	G22	2	9	0	0	0.5
1782	G32	G22	2	9	0.0012	0	0.5
1783	G33	G22	2	9	0.0014	0	0.5
1784	G34	G22	2	9	9e-04	0	0.5
1785	G35	G22	2	9	0	0	0.5
1786	G36	G22	2	9	0	0	0.5
1787	G37	G22	2	9	0	0	0.5
1788	G38	G22	2	9	3e-04	0	0.5
1789	G39	G22	2	9	0	0	0.5
1790	G40	G22	2	9	6e-04	0	0.5
1791	G41	G22	2	9	0	0	0.5
1792	G42	G22	2	9	3e-04	0	0.5
1793	G43	G22	2	9	4e-04	0	0.5
1794	G44	G22	2	9	0	0	0.5
1795	G45	G22	2	9	0	0	0.5
1796	G46	G22	2	9	0.0014	0	0.5
1797	G47	G22	2	9	3e-04	0	0.5
1798	G48	G22	2	9	0	0	0.5
1799	G49	G22	2	9	1e-04	0	0.5
1800	G50	G22	2	9	0	0	0.5
1801	G1	G22	10	21	0.0012	0	0.5
1802	G2	G22	10	21	0	0	0.5
1803	G3	G22	10	21	0.0014	0	0.5
1804	G4	G22	10	21	0.0013	0	0.5
1805	G5	G22	10	21	0	0	0.5
1806	G6	G22	10	21	0.0035	0	0.5
1807	G7	G22	10	21	0.0011	0	0.5
1808	G8	G22	10	21	4e-04	0	0.5
1809	G9	G22	10	21	0	0	0.5
1810	G10	G22	10	21	0	0	0.5
1811	G11	G22	10	21	0	0	0.5
1812	G12	G22	10	21	4e-04	0	0.5
1813	G13	G22	10	21	0	0	0.5
1814	G14	G22	10	21	0	0	0.5
1815	G15	G22	10	21	0	0	0.5
1816	G16	G22	10	21	0	0	0.5
1817	G17	G22	10	21	9e-04	0	0.5
1818	G18	G22	10	21	8e-04	0	0.5
1819	G19	G22	10	21	4e-04	0	0.5
1820	G20	G22	10	21	0	0	0.5
1821	G21	G22	10	21	1e-04	0	0.5
1822	G22	G22	10	21	1e-04	0	0.5
1823	G23	G22	10	21	3e-04	0	0.5
1824	G24	G22	10	21	0	0	0.5
1825	G25	G22	10	21	0	0	0.5
1826	G26	G22	10	21	0	0	0.5
1827	G27	G22	10	21	0	0	0.5
1828	G28	G22	10	21	2e-04	0	0.5
1829	G29	G22	10	21	6e-04	0	0.5
1830	G30	G22	10	21	0	0	0.5
1831	G31	G22	10	21	0	0	0.5
1832	G32	G22	10	21	0.001	0	0.5
1833	G33	G22	10	21	0	0	0.5
1834	G34	G22	10	21	4e-04	0	0.5
1835	G35	G22	10	21	0.0012	0	0.5
1836	G36	G22	10	21	0	0	0.5
1837	G37	G22	10	21	2e-04	0	0.5
1838	G38	G22	10	21	0	0	0.5
1839	G39	G22	10	21	0	0	0.5
1840	G40	G22	10	21	0	0	0.5
1841	G41	G22	10	21	0	0	0.5
1842	G42	G22	10	21	0	0	0.5
1843	G43	G22	10	21	0	0	0.5
1844	G44	G22	10	21	0	0	0.5
1845	G45	G22	10	21	0	0	0.5
1846	G46	G22	10	21	3e-04	0	0.5
1847	G47	G22	10	21	8e-04	0	0.5
1848	G48	G22	10	21	0	0	0.5
1849	G49	G22	10	21	0	0	0.5
1850	G50	G22	10	21	0	0	0.5
1851	G1	G23	2	21	0.001	0	0.5
1852	G2	G23	2	21	0.0034	0	0.5
1853	G3	G23	2	21	5e-04	0	0.5
